series_id        	year	period	       value	footnote_codes
PRS30006022      	2003	Q01	        -1.5	R
PRS30006022      	2003	Q02	         0.7	R
PRS30006022      	2003	Q03	        -1.7	R
PRS30006022      	2003	Q04	         5.1	R
PRS30006022      	2003	Q05	        -0.1	
PRS30006022      	2004	Q01	         2.6	R
PRS30006022      	2004	Q02	        -2.0	R
PRS30006022      	2004	Q03	        -0.8	R
PRS30006022      	2004	Q04	        -2.0	R
PRS30006022      	2004	Q05	         0.8	
PRS30006022      	2005	Q01	         0.1	
PRS30006022      	2005	Q02	        -2.4	R
PRS30006022      	2005	Q03	         1.5	R
PRS30006022      	2005	Q04	         4.1	R
PRS30006022      	2005	Q05	        -0.6	
PRS30006022      	2006	Q01	         0.9	R
PRS30006022      	2006	Q02	         1.9	R
PRS30006022      	2006	Q03	         1.1	
PRS30006022      	2006	Q04	        -1.8	R
PRS30006022      	2006	Q05	         1.3	
PRS30006022      	2007	Q01	        -1.2	R
PRS30006022      	2007	Q02	         2.7	R
PRS30006022      	2007	Q03	         1.9	
PRS30006022      	2007	Q04	        -0.9	
PRS30006022      	2007	Q05	         0.1	
PRS30006022      	2008	Q01	        -1.7	R
PRS30006022      	2008	Q02	         0.9	
PRS30006022      	2008	Q03	        -3.2	R
PRS30006022      	2008	Q04	        -6.4	
PRS30006022      	2008	Q05	        -0.8	
PRS30006022      	2009	Q01	        -4.3	
PRS30006022      	2009	Q02	        -1.9	R
PRS30006022      	2009	Q03	         2.4	
PRS30006022      	2009	Q04	         6.5	
PRS30006022      	2009	Q05	        -2.5	
PRS30006022      	2010	Q01	         5.4	R
PRS30006022      	2010	Q02	         4.3	
PRS30006022      	2010	Q03	         0.5	
PRS30006022      	2010	Q04	        -1.3	
PRS30006022      	2010	Q05	         3.5	
PRS30006022      	2011	Q01	        -0.5	R
PRS30006022      	2011	Q02	         3.2	R
PRS30006022      	2011	Q03	        -1.6	R
PRS30006022      	2011	Q04	         3.8	R
PRS30006022      	2011	Q05	         0.6	
PRS30006022      	2012	Q01	        -0.2	R
PRS30006022      	2012	Q02	        -0.6	R
PRS30006022      	2012	Q03	        -0.2	R
PRS30006022      	2012	Q04	         1.1	R
PRS30006022      	2012	Q05	         0.6	
PRS30006022      	2013	Q01	        -1.5	R
PRS30006022      	2013	Q02	         1.5	R
PRS30006022      	2013	Q03	         1.0	R
PRS30006022      	2013	Q04	        -0.7	R
PRS30006022      	2013	Q05	         0.1	
PRS30006022      	2014	Q01	        -1.6	
PRS30006022      	2014	Q02	         3.7	R
PRS30006022      	2014	Q03	        -0.2	R
PRS30006022      	2014	Q04	         1.2	R
PRS30006022      	2014	Q05	         0.4	R
PRS30006022      	2015	Q01	        -1.4	R
PRS30006022      	2015	Q02	        -2.7	R
PRS30006022      	2015	Q03	         0.1	R
PRS30006022      	2015	Q04	        -0.8	R
PRS30006022      	2015	Q05	        -0.5	R
PRS30006022      	2016	Q01	        -0.1	
PRS30006022      	2016	Q02	         2.6	R
PRS30006022      	2016	Q03	        -1.7	R
PRS30006022      	2016	Q04	        -0.6	R
PRS30006022      	2016	Q05	        -0.1	
PRS30006022      	2017	Q01	        -0.7	R
PRS30006022      	2017	Q02	         0.6	R
PRS30006022      	2017	Q03	         2.0	R
PRS30006022      	2017	Q04	        -0.3	R
PRS30006022      	2017	Q05	         0.0	
PRS30006022      	2018	Q01	        -0.8	R
PRS30006022      	2018	Q02	        -0.3	
PRS30006022      	2018	Q03	         2.2	
PRS30006022      	2018	Q04	        -2.3	
PRS30006022      	2018	Q05	         0.2	
PRS30006022      	2019	Q01	        -2.2	
PRS30006022      	2019	Q02	         1.3	R
PRS30006022      	2019	Q03	        -1.6	
PRS30006022      	2019	Q04	        -1.8	
PRS30006022      	2019	Q05	        -0.8	
PRS30006022      	2020	Q01	        -2.9	R
PRS30006022      	2020	Q02	       -16.6	
PRS30006022      	2020	Q03	        17.8	R
PRS30006022      	2020	Q04	         2.2	R
PRS30006022      	2020	Q05	        -2.5	
PRS30006022      	2021	Q01	         0.9	R
PRS30006022      	2021	Q02	         1.1	R
PRS30006022      	2021	Q03	        -1.0	R
PRS30006022      	2021	Q04	         0.8	R
PRS30006022      	2021	Q05	         1.6	
PRS30006022      	2022	Q01	         0.6	R
PRS30006022      	2022	Q02	        -0.6	R
PRS30006022      	2022	Q03	         0.1	R
PRS30006022      	2022	Q04	        -2.6	R
PRS30006022      	2022	Q05	        -0.1	
PRS30006022      	2023	Q01	         0.1	R
PRS30006022      	2023	Q02	        -2.4	R
PRS30006022      	2023	Q03	        -0.2	R
PRS30006022      	2023	Q04	        -1.5	R
PRS30006022      	2023	Q05	        -0.9	
PRS30006022      	2024	Q01	         0.1	R
PRS30006022      	2024	Q02	         1.8	R
PRS30006022      	2024	Q03	        -1.7	
PRS30006022      	2024	Q04	         0.0	R
PRS30006022      	2024	Q05	        -0.3	
PRS30006023      	1995	Q01	      99.595	R
PRS30006023      	1995	Q02	      98.387	R
PRS30006023      	1995	Q03	      98.665	R
PRS30006023      	1995	Q04	      98.536	R
PRS30006023      	1995	Q05	      99.178	R
PRS30006023      	1996	Q01	      97.380	R
PRS30006023      	1996	Q02	      98.953	R
PRS30006023      	1996	Q03	      99.388	R
PRS30006023      	1996	Q04	      99.542	R
PRS30006023      	1996	Q05	      99.200	R
PRS30006023      	1997	Q01	      99.984	R
PRS30006023      	1997	Q02	      99.770	R
PRS30006023      	1997	Q03	      99.986	R
PRS30006023      	1997	Q04	     100.113	R
PRS30006023      	1997	Q05	     100.350	R
PRS30006023      	1998	Q01	      99.996	R
PRS30006023      	1998	Q02	      99.318	R
PRS30006023      	1998	Q03	      99.021	R
PRS30006023      	1998	Q04	      99.531	R
PRS30006023      	1998	Q05	      99.849	R
PRS30006023      	1999	Q01	      99.326	R
PRS30006023      	1999	Q02	      99.336	R
PRS30006023      	1999	Q03	      99.660	R
PRS30006023      	1999	Q04	      99.388	R
PRS30006023      	1999	Q05	      99.815	R
PRS30006023      	2000	Q01	      99.388	R
PRS30006023      	2000	Q02	      99.091	R
PRS30006023      	2000	Q03	      99.164	R
PRS30006023      	2000	Q04	      97.987	
PRS30006023      	2000	Q05	      99.295	R
PRS30006023      	2001	Q01	      97.389	R
PRS30006023      	2001	Q02	      96.956	R
PRS30006023      	2001	Q03	      96.997	R
PRS30006023      	2001	Q04	      96.322	R
PRS30006023      	2001	Q05	      97.301	R
PRS30006023      	2002	Q01	      96.542	R
PRS30006023      	2002	Q02	      97.482	R
PRS30006023      	2002	Q03	      97.076	R
PRS30006023      	2002	Q04	      97.092	R
PRS30006023      	2002	Q05	      97.420	R
PRS30006023      	2003	Q01	      96.733	
PRS30006023      	2003	Q02	      96.891	R
PRS30006023      	2003	Q03	      96.475	R
PRS30006023      	2003	Q04	      97.673	R
PRS30006023      	2003	Q05	      97.312	R
PRS30006023      	2004	Q01	      98.302	R
PRS30006023      	2004	Q02	      97.796	R
PRS30006023      	2004	Q03	      97.590	R
PRS30006023      	2004	Q04	      97.091	R
PRS30006023      	2004	Q05	      98.072	R
PRS30006023      	2005	Q01	      97.117	R
PRS30006023      	2005	Q02	      96.526	
PRS30006023      	2005	Q03	      96.876	R
PRS30006023      	2005	Q04	      97.865	R
PRS30006023      	2005	Q05	      97.472	R
PRS30006023      	2006	Q01	      98.088	R
PRS30006023      	2006	Q02	      98.554	R
PRS30006023      	2006	Q03	      98.824	R
PRS30006023      	2006	Q04	      98.377	R
PRS30006023      	2006	Q05	      98.743	R
PRS30006023      	2007	Q01	      98.090	R
PRS30006023      	2007	Q02	      98.747	R
PRS30006023      	2007	Q03	      99.218	R
PRS30006023      	2007	Q04	      98.995	R
PRS30006023      	2007	Q05	      98.807	R
PRS30006023      	2008	Q01	      98.576	R
PRS30006023      	2008	Q02	      98.797	R
PRS30006023      	2008	Q03	      97.987	R
PRS30006023      	2008	Q04	      96.374	R
PRS30006023      	2008	Q05	      97.994	R
PRS30006023      	2009	Q01	      95.309	R
PRS30006023      	2009	Q02	      94.847	R
PRS30006023      	2009	Q03	      95.420	R
PRS30006023      	2009	Q04	      96.945	R
PRS30006023      	2009	Q05	      95.564	R
PRS30006023      	2010	Q01	      98.224	R
PRS30006023      	2010	Q02	      99.262	R
PRS30006023      	2010	Q03	      99.385	R
PRS30006023      	2010	Q04	      99.051	R
PRS30006023      	2010	Q05	      98.946	R
PRS30006023      	2011	Q01	      98.917	R
PRS30006023      	2011	Q02	      99.698	R
PRS30006023      	2011	Q03	      99.291	R
PRS30006023      	2011	Q04	     100.219	R
PRS30006023      	2011	Q05	      99.573	R
PRS30006023      	2012	Q01	     100.176	R
PRS30006023      	2012	Q02	     100.031	R
PRS30006023      	2012	Q03	      99.974	R
PRS30006023      	2012	Q04	     100.255	R
PRS30006023      	2012	Q05	     100.194	R
PRS30006023      	2013	Q01	      99.868	R
PRS30006023      	2013	Q02	     100.237	
PRS30006023      	2013	Q03	     100.477	R
PRS30006023      	2013	Q04	     100.308	R
PRS30006023      	2013	Q05	     100.261	R
PRS30006023      	2014	Q01	      99.892	R
PRS30006023      	2014	Q02	     100.800	R
PRS30006023      	2014	Q03	     100.759	R
PRS30006023      	2014	Q04	     101.061	R
PRS30006023      	2014	Q05	     100.704	R
PRS30006023      	2015	Q01	     100.705	R
PRS30006023      	2015	Q02	     100.026	R
PRS30006023      	2015	Q03	     100.044	R
PRS30006023      	2015	Q04	      99.831	R
PRS30006023      	2015	Q05	     100.156	R
PRS30006023      	2016	Q01	      99.812	R
PRS30006023      	2016	Q02	     100.449	R
PRS30006023      	2016	Q03	     100.009	R
PRS30006023      	2016	Q04	      99.847	R
PRS30006023      	2016	Q05	     100.017	
PRS30006023      	2017	Q01	      99.666	R
PRS30006023      	2017	Q02	      99.804	R
PRS30006023      	2017	Q03	     100.306	R
PRS30006023      	2017	Q04	     100.224	R
PRS30006023      	2017	Q05	     100.000	
PRS30006023      	2018	Q01	     100.025	R
PRS30006023      	2018	Q02	      99.952	R
PRS30006023      	2018	Q03	     100.506	R
PRS30006023      	2018	Q04	      99.916	R
PRS30006023      	2018	Q05	     100.213	R
PRS30006023      	2019	Q01	      99.366	R
PRS30006023      	2019	Q02	      99.698	R
PRS30006023      	2019	Q03	      99.303	R
PRS30006023      	2019	Q04	      98.859	R
PRS30006023      	2019	Q05	      99.393	R
PRS30006023      	2020	Q01	      98.132	R
PRS30006023      	2020	Q02	      93.776	R
PRS30006023      	2020	Q03	      97.692	R
PRS30006023      	2020	Q04	      98.214	R
PRS30006023      	2020	Q05	      96.942	R
PRS30006023      	2021	Q01	      98.434	R
PRS30006023      	2021	Q02	      98.698	R
PRS30006023      	2021	Q03	      98.442	R
PRS30006023      	2021	Q04	      98.643	R
PRS30006023      	2021	Q05	      98.453	R
PRS30006023      	2022	Q01	      98.787	R
PRS30006023      	2022	Q02	      98.633	
PRS30006023      	2022	Q03	      98.664	R
PRS30006023      	2022	Q04	      98.018	R
PRS30006023      	2022	Q05	      98.390	R
PRS30006023      	2023	Q01	      98.049	R
PRS30006023      	2023	Q02	      97.452	R
PRS30006023      	2023	Q03	      97.408	R
PRS30006023      	2023	Q04	      97.032	R
PRS30006023      	2023	Q05	      97.535	R
PRS30006023      	2024	Q01	      97.053	R
PRS30006023      	2024	Q02	      97.480	R
PRS30006023      	2024	Q03	      97.072	R
PRS30006023      	2024	Q04	      97.075	R
PRS30006023      	2024	Q05	      97.274	R
PRS30006031      	1995	Q01	         3.2	
PRS30006031      	1995	Q02	         0.9	
PRS30006031      	1995	Q03	        -0.1	
PRS30006031      	1995	Q04	        -1.4	R
PRS30006031      	1995	Q05	         0.6	R
PRS30006031      	1996	Q01	        -2.4	R
PRS30006031      	1996	Q02	         0.3	
PRS30006031      	1996	Q03	         0.7	
PRS30006031      	1996	Q04	         1.2	
PRS30006031      	1996	Q05	        -0.1	
PRS30006031      	1997	Q01	         3.0	
PRS30006031      	1997	Q02	         1.6	
PRS30006031      	1997	Q03	         1.6	
PRS30006031      	1997	Q04	         2.1	R
PRS30006031      	1997	Q05	         2.1	R
PRS30006031      	1998	Q01	         1.6	
PRS30006031      	1998	Q02	         1.1	
PRS30006031      	1998	Q03	        -0.5	
PRS30006031      	1998	Q04	        -0.8	
PRS30006031      	1998	Q05	         0.3	
PRS30006031      	1999	Q01	        -2.1	
PRS30006031      	1999	Q02	        -2.0	
PRS30006031      	1999	Q03	        -0.5	
PRS30006031      	1999	Q04	        -1.7	
PRS30006031      	1999	Q05	        -1.6	
PRS30006031      	2000	Q01	        -0.6	
PRS30006031      	2000	Q02	        -0.1	
PRS30006031      	2000	Q03	        -0.9	
PRS30006031      	2000	Q04	        -1.7	
PRS30006031      	2000	Q05	        -0.8	
PRS30006031      	2001	Q01	        -3.4	
PRS30006031      	2001	Q02	        -6.0	
PRS30006031      	2001	Q03	        -7.5	
PRS30006031      	2001	Q04	        -9.2	
PRS30006031      	2001	Q05	        -6.5	
PRS30006031      	2002	Q01	        -9.3	
PRS30006031      	2002	Q02	        -7.4	
PRS30006031      	2002	Q03	        -6.8	
PRS30006031      	2002	Q04	        -4.7	
PRS30006031      	2002	Q05	        -7.1	
PRS30006031      	2003	Q01	        -4.4	
PRS30006031      	2003	Q02	        -5.5	
PRS30006031      	2003	Q03	        -5.7	
PRS30006031      	2003	Q04	        -3.8	
PRS30006031      	2003	Q05	        -4.9	
PRS30006031      	2004	Q01	        -1.9	
PRS30006031      	2004	Q02	        -0.6	R
PRS30006031      	2004	Q03	         0.8	R
PRS30006031      	2004	Q04	        -0.6	
PRS30006031      	2004	Q05	        -0.6	
PRS30006031      	2005	Q01	        -1.3	
PRS30006031      	2005	Q02	        -1.6	R
PRS30006031      	2005	Q03	        -1.7	R
PRS30006031      	2005	Q04	         0.1	
PRS30006031      	2005	Q05	        -1.1	
PRS30006031      	2006	Q01	         0.7	
PRS30006031      	2006	Q02	         1.8	
PRS30006031      	2006	Q03	         1.6	
PRS30006031      	2006	Q04	        -1.0	R
PRS30006031      	2006	Q05	         0.7	
PRS30006031      	2007	Q01	        -1.6	
PRS30006031      	2007	Q02	        -1.6	
PRS30006031      	2007	Q03	        -1.6	
PRS30006031      	2007	Q04	        -1.0	
PRS30006031      	2007	Q05	        -1.7	R
PRS30006031      	2008	Q01	        -1.7	
PRS30006031      	2008	Q02	        -2.8	
PRS30006031      	2008	Q03	        -4.7	
PRS30006031      	2008	Q04	        -8.0	
PRS30006031      	2008	Q05	        -4.3	
PRS30006031      	2009	Q01	       -12.5	
PRS30006031      	2009	Q02	       -15.8	
PRS30006031      	2009	Q03	       -14.8	
PRS30006031      	2009	Q04	       -10.6	
PRS30006031      	2009	Q05	       -13.6	R
PRS30006031      	2010	Q01	        -4.4	
PRS30006031      	2010	Q02	         1.4	
PRS30006031      	2010	Q03	         3.1	
PRS30006031      	2010	Q04	         2.5	R
PRS30006031      	2010	Q05	         0.6	
PRS30006031      	2011	Q01	         2.1	
PRS30006031      	2011	Q02	         1.9	
PRS30006031      	2011	Q03	         1.1	
PRS30006031      	2011	Q04	         2.7	
PRS30006031      	2011	Q05	         2.0	
PRS30006031      	2012	Q01	         2.9	R
PRS30006031      	2012	Q02	         2.2	
PRS30006031      	2012	Q03	         2.8	
PRS30006031      	2012	Q04	         1.5	R
PRS30006031      	2012	Q05	         2.4	
PRS30006031      	2013	Q01	         1.0	
PRS30006031      	2013	Q02	         0.6	
PRS30006031      	2013	Q03	         0.8	
PRS30006031      	2013	Q04	         0.8	
PRS30006031      	2013	Q05	         0.8	
PRS30006031      	2014	Q01	         0.6	
PRS30006031      	2014	Q02	         1.6	
PRS30006031      	2014	Q03	         1.8	
PRS30006031      	2014	Q04	         2.7	
PRS30006031      	2014	Q05	         1.7	
PRS30006031      	2015	Q01	         2.3	
PRS30006031      	2015	Q02	         0.7	R
PRS30006031      	2015	Q03	         0.7	
PRS30006031      	2015	Q04	        -0.4	
PRS30006031      	2015	Q05	         0.7	
PRS30006031      	2016	Q01	        -0.4	
PRS30006031      	2016	Q02	         0.5	
PRS30006031      	2016	Q03	         0.0	R
PRS30006031      	2016	Q04	        -0.4	
PRS30006031      	2016	Q05	        -0.1	
PRS30006031      	2017	Q01	         0.2	R
PRS30006031      	2017	Q02	         0.0	
PRS30006031      	2017	Q03	         0.9	R
PRS30006031      	2017	Q04	         2.1	
PRS30006031      	2017	Q05	         0.8	
PRS30006031      	2018	Q01	         2.0	R
PRS30006031      	2018	Q02	         1.9	R
PRS30006031      	2018	Q03	         1.8	
PRS30006031      	2018	Q04	         1.2	
PRS30006031      	2018	Q05	         1.9	
PRS30006031      	2019	Q01	         0.7	
PRS30006031      	2019	Q02	         0.6	R
PRS30006031      	2019	Q03	         0.0	
PRS30006031      	2019	Q04	        -0.7	
PRS30006031      	2019	Q05	         0.1	
PRS30006031      	2020	Q01	        -2.1	R
PRS30006031      	2020	Q02	       -13.8	
PRS30006031      	2020	Q03	        -7.9	
PRS30006031      	2020	Q04	        -5.3	R
PRS30006031      	2020	Q05	        -7.5	R
PRS30006031      	2021	Q01	        -3.4	
PRS30006031      	2021	Q02	         9.9	
PRS30006031      	2021	Q03	         3.8	R
PRS30006031      	2021	Q04	         3.4	R
PRS30006031      	2021	Q05	         3.2	
PRS30006031      	2022	Q01	         4.6	R
PRS30006031      	2022	Q02	         4.8	
PRS30006031      	2022	Q03	         4.4	R
PRS30006031      	2022	Q04	         2.6	
PRS30006031      	2022	Q05	         4.0	
PRS30006031      	2023	Q01	         1.4	
PRS30006031      	2023	Q02	         0.0	R
PRS30006031      	2023	Q03	        -0.7	R
PRS30006031      	2023	Q04	        -1.5	R
PRS30006031      	2023	Q05	         0.0	R
PRS30006031      	2024	Q01	        -1.8	R
PRS30006031      	2024	Q02	        -0.7	R
PRS30006031      	2024	Q03	        -1.1	R
PRS30006031      	2024	Q04	        -0.7	R
PRS30006031      	2024	Q05	        -1.0	R
PRS30006032      	1995	Q01	         0.0	
PRS30006032      	1995	Q02	        -4.9	
PRS30006032      	1995	Q03	         0.0	R
PRS30006032      	1995	Q04	        -0.5	R
PRS30006032      	1995	Q05	         0.6	R
PRS30006032      	1996	Q01	        -4.2	R
PRS30006032      	1996	Q02	         6.0	R
PRS30006032      	1996	Q03	         1.5	
PRS30006032      	1996	Q04	         1.7	R
PRS30006032      	1996	Q05	        -0.1	
PRS30006032      	1997	Q01	         2.8	R
PRS30006032      	1997	Q02	         0.2	
PRS30006032      	1997	Q03	         1.7	R
PRS30006032      	1997	Q04	         3.7	
PRS30006032      	1997	Q05	         2.1	R
PRS30006032      	1998	Q01	         0.9	R
PRS30006032      	1998	Q02	        -1.8	R
PRS30006032      	1998	Q03	        -4.5	
PRS30006032      	1998	Q04	         2.2	
PRS30006032      	1998	Q05	         0.3	
PRS30006032      	1999	Q01	        -4.1	
PRS30006032      	1999	Q02	        -1.5	
PRS30006032      	1999	Q03	         1.7	R
PRS30006032      	1999	Q04	        -2.9	
PRS30006032      	1999	Q05	        -1.6	
PRS30006032      	2000	Q01	         0.5	
PRS30006032      	2000	Q02	         0.3	R
PRS30006032      	2000	Q03	        -1.5	R
PRS30006032      	2000	Q04	        -6.0	R
PRS30006032      	2000	Q05	        -0.8	
PRS30006032      	2001	Q01	        -6.3	R
PRS30006032      	2001	Q02	       -10.1	R
PRS30006032      	2001	Q03	        -7.5	
